date,temperature_max,temperature_min,temperature_mean,rainfall,wind_speed,apparent_temp,humidity,pressure,solar,year,month,day,doy,season,temp_class,rain_class,flood_risk,season_Winter,season_Summer,season_Southwest_Monsoon,season_Post-Monsoon,temperature_mean_7d_avg,temperature_mean_30d_avg,rainfall_7d_avg,rainfall_30d_avg,humidity_7d_avg,humidity_30d_avg
2022-03-09,31.8,17.6,24.5,0.0,17.7,23.1,45.63,970.0,6.6766,2022,3,9,68,Summer,Normal,No Rain,Low,0,1,0,0,23.31,22.8,0.5,0.12,46.55,55.38
2022-03-10,32.5,18.8,25.1,0.0,18.3,23.2,40.23,970.0,7.0646,2022,3,10,69,Summer,Normal,No Rain,Low,0,1,0,0,23.59,22.9,0.5,0.12,46.46,54.49
2022-03-11,32.3,18.1,25.1,0.0,18.8,22.6,32.85,970.0,6.9007,2022,3,11,70,Summer,Normal,No Rain,Low,0,1,0,0,23.83,23.01,0.5,0.12,45.91,53.38
2022-03-12,32.2,17.9,25.1,0.0,19.6,22.6,30.83,970.0,7.2238,2022,3,12,71,Summer,Normal,No Rain,Low,0,1,0,0,24.09,23.12,0.5,0.12,43.83,52.47
2022-03-13,31.9,18.5,25.2,0.0,19.1,22.7,34.05,970.0,6.8018,2022,3,13,72,Summer,Normal,No Rain,Low,0,1,0,0,24.33,23.22,0.5,0.12,41.14,51.71
2022-03-14,32.8,18.8,25.7,0.0,17.9,24.3,37.56,970.0,6.575,2022,3,14,73,Summer,Normal,No Rain,Low,0,1,0,0,24.9,23.34,0.01,0.12,38.73,50.85
2022-03-15,33.1,17.8,25.2,0.0,13.5,24.1,35.25,970.0,5.9398,2022,3,15,74,Summer,Normal,No Rain,Low,0,1,0,0,25.13,23.45,0.0,0.12,36.63,49.96
2022-03-16,33.2,17.4,25.1,0.0,20.4,23.9,36.02,970.0,6.1219,2022,3,16,75,Summer,Normal,No Rain,Low,0,1,0,0,25.21,23.55,0.0,0.12,35.26,49.05
2022-03-17,33.8,18.4,26.3,0.0,16.5,24.6,30.23,970.0,5.9064,2022,3,17,76,Summer,Normal,No Rain,Low,0,1,0,0,25.39,23.67,0.0,0.12,33.83,47.85
2022-03-18,34.2,19.2,26.4,0.0,15.1,25.4,33.16,970.0,6.168,2022,3,18,77,Summer,Normal,No Rain,Low,0,1,0,0,25.57,23.8,0.0,0.12,33.87,46.88
2022-03-19,32.3,19.1,25.9,0.0,19.9,25.7,35.43,970.0,5.8178,2022,3,19,78,Summer,Normal,No Rain,Low,0,1,0,0,25.69,23.9,0.0,0.12,34.53,45.98
2022-03-20,29.9,22.0,24.7,0.0,10.6,25.3,57.19,970.0,4.8415,2022,3,20,79,Summer,Normal,No Rain,Medium,0,1,0,0,25.61,23.98,0.0,0.12,37.83,45.85
2022-03-21,33.0,19.8,25.0,0.2,17.1,26.4,58.02,970.0,5.9177,2022,3,21,80,Summer,Normal,Light,Medium,0,1,0,0,25.51,24.07,0.03,0.12,40.76,45.84
2022-03-22,31.1,21.0,24.8,0.0,12.2,26.3,62.97,970.0,4.8502,2022,3,22,81,Summer,Normal,No Rain,Medium,0,1,0,0,25.46,24.13,0.03,0.12,44.72,46.09
2022-03-23,32.9,20.9,26.5,0.0,15.8,27.2,54.59,970.0,4.9973,2022,3,23,82,Summer,Normal,No Rain,Medium,0,1,0,0,25.66,24.22,0.03,0.12,47.37,45.9
2022-03-24,32.7,20.5,26.2,0.4,21.1,27.5,56.16,970.0,4.8478,2022,3,24,83,Summer,Normal,Light,Medium,0,1,0,0,25.64,24.27,0.09,0.14,51.07,45.91
2022-03-25,32.2,20.3,26.0,0.0,13.9,27.4,49.84,970.0,4.6968,2022,3,25,84,Summer,Normal,No Rain,Low,0,1,0,0,25.59,24.37,0.09,0.14,53.46,45.62
2022-03-26,33.2,20.1,26.4,0.0,14.3,28.0,49.76,970.0,5.6491,2022,3,26,85,Summer,Normal,No Rain,Low,0,1,0,0,25.66,24.51,0.09,0.14,55.5,45.47
2022-03-27,34.2,20.8,26.9,0.0,19.7,27.7,48.62,970.0,6.0137,2022,3,27,86,Summer,Normal,No Rain,Low,0,1,0,0,25.97,24.65,0.09,0.14,54.28,45.45
2022-03-28,34.3,20.8,27.1,0.0,15.2,27.7,47.73,970.0,6.2642,2022,3,28,87,Summer,Normal,No Rain,Low,0,1,0,0,26.27,24.82,0.06,0.14,52.81,45.22
2022-03-29,34.0,21.2,27.2,0.1,13.0,28.2,43.4,970.0,6.1651,2022,3,29,88,Summer,Normal,Light,Low,0,1,0,0,26.61,24.96,0.07,0.14,50.01,44.71
2022-03-30,33.8,21.5,27.6,0.2,16.0,28.1,40.22,970.0,5.8032,2022,3,30,89,Summer,Normal,Light,Low,0,1,0,0,26.77,25.12,0.1,0.15,47.96,44.27
2022-03-31,32.2,21.6,27.2,0.0,11.1,28.1,38.39,970.0,6.1174,2022,3,31,90,Summer,Normal,No Rain,Low,0,1,0,0,26.91,25.24,0.04,0.15,45.42,43.9
2022-04-01,33.5,21.6,27.4,0.0,16.4,27.3,38.47,970.0,5.2836,2022,4,1,91,Summer,Normal,No Rain,Low,0,1,0,0,27.11,25.38,0.04,0.15,43.8,43.9
2022-04-02,32.8,20.2,26.6,0.0,14.0,27.2,43.09,970.0,5.8104,2022,4,2,92,Summer,Normal,No Rain,Low,0,1,0,0,27.14,25.49,0.04,0.15,42.85,43.97
2022-04-03,33.7,19.9,26.4,0.0,19.1,26.6,44.73,970.0,6.5561,2022,4,3,93,Summer,Normal,No Rain,Low,0,1,0,0,27.07,25.59,0.04,0.15,42.29,44.24
2022-04-04,32.9,19.6,26.3,0.0,19.2,26.1,46.34,970.0,6.6389,2022,4,4,94,Summer,Normal,No Rain,Low,0,1,0,0,26.96,25.69,0.04,0.15,42.09,44.27
2022-04-05,33.1,19.5,26.0,0.0,22.3,25.6,44.87,970.0,6.7867,2022,4,5,95,Summer,Normal,No Rain,Low,0,1,0,0,26.79,25.77,0.03,0.15,42.3,44.0
2022-04-06,33.8,18.9,26.2,0.0,15.6,26.5,40.52,970.0,6.9869,2022,4,6,96,Summer,Normal,No Rain,Low,0,1,0,0,26.59,25.92,0.0,0.03,42.34,43.54
2022-04-07,35.3,20.0,27.0,0.0,26.6,26.8,48.96,970.0,6.9281,2022,4,7,97,Summer,Normal,No Rain,Low,0,1,0,0,26.56,26.04,0.0,0.03,43.85,43.5
2022-04-08,33.2,19.4,26.4,0.1,15.5,27.0,52.25,970.0,6.1442,2022,4,8,98,Summer,Normal,Light,Medium,0,1,0,0,26.41,26.1,0.01,0.03,45.82,43.72
2022-04-09,33.7,20.5,26.9,0.0,17.2,27.6,53.89,970.0,6.191,2022,4,9,99,Summer,Normal,No Rain,Medium,0,1,0,0,26.46,26.16,0.01,0.03,47.37,44.18
2022-04-10,34.0,20.3,26.9,0.0,18.8,27.4,44.78,970.0,4.5398,2022,4,10,100,Summer,Normal,No Rain,Low,0,1,0,0,26.53,26.22,0.01,0.03,47.37,44.58
2022-04-11,34.0,20.4,27.0,0.0,17.5,27.9,47.5,970.0,6.2246,2022,4,11,101,Summer,Normal,No Rain,Low,0,1,0,0,26.63,26.28,0.01,0.03,47.54,45.13
2022-04-12,33.3,20.9,26.4,0.0,18.8,27.6,44.14,970.0,5.531,2022,4,12,102,Summer,Normal,No Rain,Low,0,1,0,0,26.69,26.32,0.01,0.03,47.43,45.47
2022-04-13,31.5,21.7,25.6,2.5,21.9,27.6,56.46,970.0,4.0855,2022,4,13,103,Summer,Normal,Light,Medium,0,1,0,0,26.6,26.32,0.37,0.12,49.71,46.1
2022-04-14,32.2,20.9,24.8,12.8,15.8,27.3,62.32,970.0,4.6085,2022,4,14,104,Summer,Normal,Moderate,Medium,0,1,0,0,26.29,26.31,2.2,0.54,51.62,47.0
2022-04-15,33.7,20.4,26.0,5.3,13.2,28.3,56.89,970.0,6.876,2022,4,15,105,Summer,Normal,Light,Medium,0,1,0,0,26.23,26.34,2.94,0.72,52.28,47.7
2022-04-16,33.8,20.2,25.8,4.2,21.4,28.3,54.39,970.0,6.9562,2022,4,16,106,Summer,Normal,Light,Medium,0,1,0,0,26.07,26.32,3.54,0.86,52.35,48.5
2022-04-17,33.0,19.3,24.3,10.5,21.8,26.6,65.49,970.0,6.5347,2022,4,17,107,Summer,Normal,Moderate,Medium,0,1,0,0,25.7,26.25,5.04,1.21,55.31,49.58
2022-04-18,31.7,19.1,24.2,0.2,15.9,26.3,60.74,970.0,6.0984,2022,4,18,108,Summer,Normal,Light,Medium,0,1,0,0,25.3,26.19,5.07,1.22,57.2,50.42
2022-04-19,33.2,19.5,25.9,0.0,17.1,27.9,66.78,970.0,6.1814,2022,4,19,109,Summer,Normal,No Rain,Medium,0,1,0,0,25.23,26.23,5.07,1.22,60.44,50.74
2022-04-20,34.3,20.5,27.7,0.0,15.9,28.8,55.37,970.0,6.7738,2022,4,20,110,Summer,Normal,No Rain,Medium,0,1,0,0,25.53,26.32,4.71,1.21,60.28,50.66
2022-04-21,33.7,20.8,27.0,0.0,18.2,28.0,59.52,970.0,7.1846,2022,4,21,111,Summer,Normal,No Rain,Medium,0,1,0,0,25.84,26.4,2.89,1.21,59.88,50.54
2022-04-22,33.3,20.0,26.1,0.0,19.5,27.5,61.66,970.0,6.8038,2022,4,22,112,Summer,Normal,No Rain,Medium,0,1,0,0,25.86,26.38,2.13,1.21,60.56,50.78
2022-04-23,33.0,20.5,26.3,0.0,16.3,27.7,65.9,970.0,5.496,2022,4,23,113,Summer,Normal,No Rain,Medium,0,1,0,0,25.93,26.39,1.53,1.2,62.21,51.1
2022-04-24,33.2,20.2,26.3,0.0,13.9,27.3,52.58,970.0,6.4428,2022,4,24,114,Summer,Normal,No Rain,Medium,0,1,0,0,26.21,26.4,0.03,1.2,60.36,51.19
2022-04-25,34.7,20.9,27.5,0.0,15.1,28.0,53.84,970.0,7.0882,2022,4,25,115,Summer,Normal,No Rain,Medium,0,1,0,0,26.69,26.43,0.0,1.2,59.38,51.33
2022-04-26,34.7,21.5,27.9,0.0,14.7,28.5,46.97,970.0,7.1462,2022,4,26,116,Summer,Normal,No Rain,Low,0,1,0,0,26.97,26.47,0.0,1.2,56.55,51.27
2022-04-27,35.3,21.2,28.3,0.0,17.3,28.8,50.75,970.0,7.385,2022,4,27,117,Summer,Normal,No Rain,Medium,0,1,0,0,27.06,26.51,0.0,1.2,55.89,51.37
2022-04-28,34.8,21.9,27.9,0.0,14.5,28.8,49.88,970.0,7.2876,2022,4,28,118,Summer,Normal,No Rain,Low,0,1,0,0,27.19,26.53,0.0,1.19,54.51,51.59
2022-04-29,37.1,21.8,28.9,0.0,18.0,29.3,47.9,970.0,6.7858,2022,4,29,119,Summer,Normal,No Rain,Low,0,1,0,0,27.59,26.57,0.0,1.19,52.55,51.85
2022-04-30,34.7,21.8,27.8,0.0,17.3,29.1,49.96,970.0,6.6233,2022,4,30,120,Summer,Normal,No Rain,Low,0,1,0,0,27.8,26.59,0.0,1.19,50.27,52.23
2022-05-01,34.2,21.6,27.8,0.0,14.2,29.2,52.38,970.0,6.1174,2022,5,1,121,Summer,Normal,No Rain,Medium,0,1,0,0,28.01,26.61,0.0,1.19,50.24,52.7
2022-05-02,34.2,21.6,27.5,0.0,13.0,29.0,62.16,970.0,6.8995,2022,5,2,122,Summer,Normal,No Rain,Medium,0,1,0,0,28.01,26.64,0.0,1.19,51.43,53.33
2022-05-03,34.0,20.6,26.5,1.6,21.6,28.5,63.48,970.0,6.8794,2022,5,3,123,Summer,Normal,Light,Medium,0,1,0,0,27.81,26.64,0.23,1.24,53.79,53.96
2022-05-04,33.2,21.3,26.1,0.7,11.2,28.7,60.84,970.0,6.1505,2022,5,4,124,Summer,Normal,Light,Medium,0,1,0,0,27.5,26.63,0.33,1.26,55.23,54.44
2022-05-05,31.4,20.2,24.7,0.6,16.7,27.8,65.39,970.0,5.2037,2022,5,5,125,Summer,Normal,Light,Medium,0,1,0,0,27.04,26.59,0.41,1.28,57.44,55.12
2022-05-06,31.0,20.3,24.0,10.7,10.5,27.2,62.09,970.0,6.4536,2022,5,6,126,Summer,Normal,Moderate,Medium,0,1,0,0,26.34,26.52,1.94,1.64,59.47,55.84
2022-05-07,31.5,20.1,25.3,0.6,15.5,27.8,64.03,970.0,6.0329,2022,5,7,127,Summer,Normal,Light,Medium,0,1,0,0,25.99,26.46,2.03,1.66,61.48,56.34
2022-05-08,33.0,19.7,26.2,0.1,14.6,28.1,62.57,970.0,5.4852,2022,5,8,128,Summer,Normal,Light,Medium,0,1,0,0,25.76,26.45,2.04,1.66,62.94,56.69
2022-05-09,31.5,19.9,25.7,0.1,13.7,27.6,65.58,970.0,4.6522,2022,5,9,129,Summer,Normal,Light,Medium,0,1,0,0,25.5,26.41,2.06,1.66,63.43,57.08
2022-05-10,27.1,21.4,23.2,4.9,23.9,24.8,68.95,970.0,2.1125,2022,5,10,130,Summer,Normal,Light,Medium,0,1,0,0,25.03,26.29,2.53,1.83,64.21,57.88
2022-05-11,25.5,20.8,22.7,0.4,27.7,22.9,73.35,970.0,3.7409,2022,5,11,131,Summer,Normal,Light,Medium,0,1,0,0,24.54,26.15,2.49,1.84,65.99,58.75
2022-05-12,24.8,20.3,21.9,20.6,22.1,23.0,76.26,970.0,1.7938,2022,5,12,132,Summer,Normal,Moderate,Medium,0,1,0,0,24.14,26.0,5.34,2.53,67.55,59.82
2022-05-13,27.2,20.2,22.6,18.1,20.4,24.4,73.96,970.0,3.7313,2022,5,13,133,Summer,Normal,Moderate,Medium,0,1,0,0,23.94,25.9,6.4,3.05,69.24,60.4
2022-05-14,28.8,20.2,23.3,14.6,16.3,26.0,76.35,970.0,4.4462,2022,5,14,134,Summer,Normal,Moderate,Medium,0,1,0,0,23.66,25.85,8.4,3.11,71.0,60.87
2022-05-15,29.1,20.8,23.8,17.3,15.6,26.7,84.68,970.0,5.4336,2022,5,15,135,Summer,Normal,Moderate,Medium,0,1,0,0,23.31,25.77,10.86,3.51,74.16,61.79
2022-05-16,27.6,21.0,23.1,17.65,15.0,26.1,81.11,970.0,3.0094,2022,5,16,136,Summer,Normal,Moderate,Medium,0,1,0,0,22.94,25.68,13.36,3.96,76.38,62.68
2022-05-17,28.0,20.6,23.1,18.0,10.9,26.6,71.44,970.0,4.2245,2022,5,17,137,Summer,Normal,Moderate,Medium,0,1,0,0,22.93,25.64,15.24,4.2,76.74,62.88
2022-05-18,27.3,20.5,22.7,13.4,16.2,25.9,79.89,970.0,3.583,2022,5,18,138,Summer,Normal,Moderate,Medium,0,1,0,0,22.93,25.59,17.09,4.64,77.67,63.52
2022-05-19,24.6,19.2,21.5,0.9,26.3,22.5,87.21,970.0,2.3282,2022,5,19,139,Summer,Normal,Light,Medium,0,1,0,0,22.87,25.45,14.28,4.68,79.23,64.2
2022-05-20,26.1,18.5,22.1,4.9,22.9,23.2,82.12,970.0,4.8797,2022,5,20,140,Summer,Normal,Light,Medium,0,1,0,0,22.8,25.26,12.39,4.84,80.4,65.09
2022-05-21,26.9,19.2,22.7,0.5,27.8,23.1,75.97,970.0,4.9402,2022,5,21,141,Summer,Normal,Light,Medium,0,1,0,0,22.71,25.12,10.38,4.86,80.35,65.64
2022-05-22,27.8,19.8,22.8,0.6,23.1,23.9,77.29,970.0,4.8965,2022,5,22,142,Summer,Normal,Light,Medium,0,1,0,0,22.57,25.01,7.99,4.88,79.29,66.16
2022-05-23,29.5,19.6,24.2,0.3,20.0,25.9,75.7,970.0,6.6266,2022,5,23,143,Summer,Normal,Light,Medium,0,1,0,0,22.73,24.94,5.51,4.88,78.52,66.49
2022-05-24,29.5,20.1,24.5,0.4,14.6,27.1,73.19,970.0,7.1232,2022,5,24,144,Summer,Normal,Light,Medium,0,1,0,0,22.93,24.88,3.0,4.9,78.77,67.18
2022-05-25,29.5,20.5,24.8,0.5,13.3,27.7,71.36,970.0,6.1416,2022,5,25,145,Summer,Normal,Light,Medium,0,1,0,0,23.23,24.79,1.16,4.92,77.55,67.76
2022-05-26,29.5,19.9,23.6,3.6,12.6,26.4,73.94,970.0,6.2177,2022,5,26,146,Summer,Normal,Light,Medium,0,1,0,0,23.53,24.64,1.54,5.04,75.65,68.66
2022-05-27,29.4,19.9,23.9,0.1,15.5,25.6,76.25,970.0,7.0229,2022,5,27,147,Summer,Normal,Light,Medium,0,1,0,0,23.79,24.5,0.86,5.04,74.81,69.51
2022-05-28,29.5,19.2,24.1,0.3,15.5,26.0,73.33,970.0,7.2216,2022,5,28,148,Summer,Normal,Light,Medium,0,1,0,0,23.99,24.37,0.83,5.05,74.44,70.29
2022-05-29,29.7,19.5,24.3,0.0,14.6,26.2,69.24,970.0,7.3958,2022,5,29,149,Summer,Normal,No Rain,Medium,0,1,0,0,24.2,24.22,0.74,5.05,73.29,71.0
2022-05-30,29.9,19.5,23.8,6.2,22.0,26.1,71.11,970.0,6.2436,2022,5,30,150,Summer,Normal,Light,Medium,0,1,0,0,24.14,24.08,1.59,5.26,72.63,71.71
2022-05-31,29.4,19.2,23.6,2.1,16.6,25.6,78.83,970.0,5.8433,2022,5,31,151,Summer,Normal,Light,Medium,0,1,0,0,24.01,23.94,1.83,5.32,73.44,72.59
2022-06-01,29.1,19.4,23.1,4.8,18.9,25.4,79.46,970.0,6.0283,2022,6,1,152,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.77,23.8,2.44,5.48,74.59,73.17
2022-06-02,29.5,19.5,23.8,0.5,16.2,25.9,73.28,970.0,6.1488,2022,6,2,153,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.8,23.71,2.0,5.45,74.5,73.49
2022-06-03,29.8,19.7,23.9,8.7,24.0,26.4,74.95,970.0,6.7824,2022,6,3,154,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.8,23.63,3.23,5.72,74.31,73.96
2022-06-04,31.4,19.8,24.7,9.4,14.0,27.5,75.55,970.0,6.7843,2022,6,4,155,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.89,23.63,4.53,6.01,74.63,74.3
2022-06-05,30.2,20.2,24.0,15.1,21.0,26.8,76.26,970.0,6.3965,2022,6,5,156,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.84,23.63,6.69,6.16,75.63,74.77
2022-06-06,29.1,19.9,23.6,7.4,13.8,26.6,76.62,970.0,5.9563,2022,6,6,157,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.81,23.58,6.86,6.38,76.42,75.19
2022-06-07,27.3,19.9,23.1,1.3,18.4,25.2,76.44,970.0,4.518,2022,6,7,158,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.74,23.47,6.74,6.42,76.08,75.66
2022-06-08,29.4,19.9,23.7,0.4,19.5,25.6,75.07,970.0,6.7205,2022,6,8,159,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.83,23.41,6.11,6.43,75.45,75.97
2022-06-09,29.5,20.0,23.9,0.7,20.9,25.8,70.31,970.0,6.4265,2022,6,9,160,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.84,23.43,6.14,6.29,75.03,76.02
2022-06-10,29.0,19.4,23.9,1.8,21.2,25.3,72.59,970.0,6.0514,2022,6,10,161,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.84,23.47,5.16,6.34,74.69,75.99
2022-06-11,28.5,19.3,23.2,1.6,20.7,24.8,70.64,970.0,6.245,2022,6,11,162,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.63,23.51,4.04,5.7,73.99,75.8
2022-06-12,28.4,19.3,23.0,11.0,19.7,24.8,71.84,970.0,6.2458,2022,6,12,163,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.49,23.53,3.46,5.47,73.36,75.73
2022-06-13,28.8,19.2,23.7,0.1,16.9,25.7,73.8,970.0,6.0929,2022,6,13,164,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.5,23.54,2.41,4.99,72.96,75.65
2022-06-14,29.2,19.5,23.4,11.8,14.0,25.9,78.12,970.0,6.8002,2022,6,14,165,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.54,23.53,3.91,4.8,73.2,75.43
2022-06-15,27.6,20.5,23.1,0.5,16.6,25.4,80.65,970.0,4.8967,2022,6,15,166,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.46,23.53,3.93,4.23,73.99,75.41
2022-06-16,28.6,20.0,23.0,10.2,15.0,25.5,84.05,970.0,5.9342,2022,6,16,167,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.33,23.52,5.29,3.97,75.96,75.84
2022-06-17,28.1,19.5,22.8,7.7,12.2,25.9,84.67,970.0,6.0821,2022,6,17,168,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,23.17,23.53,6.13,3.78,77.68,75.99
2022-06-18,26.6,19.5,22.4,5.35,10.7,25.6,86.81,970.0,5.3758,2022,6,18,169,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.06,23.56,6.66,3.93,79.99,75.98
2022-06-19,27.6,20.0,22.8,3.0,12.4,25.3,86.05,970.0,5.7353,2022,6,19,170,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,23.03,23.58,5.52,3.86,82.02,76.11
2022-06-20,28.0,19.2,23.0,1.7,16.2,25.1,79.53,970.0,5.3738,2022,6,20,171,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.93,23.59,5.75,3.9,82.84,76.23
2022-06-21,27.0,19.8,22.2,7.1,19.9,23.6,81.91,970.0,4.8444,2022,6,21,172,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.76,23.57,5.08,4.12,83.38,76.38
2022-06-22,26.2,19.9,22.2,0.9,19.7,23.7,85.63,970.0,3.9394,2022,6,22,173,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.63,23.5,5.14,4.14,84.09,76.72
2022-06-23,26.8,19.6,22.1,0.9,21.1,23.7,80.31,970.0,4.4534,2022,6,23,174,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.5,23.42,3.81,4.16,83.56,76.95
2022-06-24,27.5,19.4,23.1,1.2,25.1,24.1,84.76,970.0,6.0874,2022,6,24,175,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.54,23.37,2.88,4.18,83.57,77.4
2022-06-25,27.9,19.6,22.5,10.2,27.2,23.2,81.21,970.0,3.9571,2022,6,25,176,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.56,23.33,3.57,4.4,82.77,77.64
2022-06-26,27.1,20.2,23.2,1.0,27.5,23.5,79.43,970.0,5.2819,2022,6,26,177,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.61,23.31,3.29,4.43,81.83,77.75
2022-06-27,27.9,19.6,23.1,0.5,23.8,23.5,76.61,970.0,4.843,2022,6,27,178,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.63,23.27,3.11,4.44,81.41,77.86
2022-06-28,27.4,19.5,22.9,1.0,19.5,23.9,77.12,970.0,5.1413,2022,6,28,179,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.73,23.23,2.24,4.47,80.72,78.12
2022-06-29,27.7,19.9,22.6,3.0,22.6,23.9,79.52,970.0,5.5906,2022,6,29,180,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.79,23.19,2.54,4.36,79.85,78.4
2022-06-30,27.6,19.5,22.4,13.3,19.7,23.9,82.75,970.0,4.4868,2022,6,30,181,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.83,23.15,4.31,4.74,80.2,78.53
2022-07-01,27.2,19.6,22.9,6.3,24.9,24.0,84.03,970.0,4.8552,2022,7,1,182,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.8,23.14,5.04,4.79,80.1,78.68
2022-07-02,28.2,19.6,23.4,3.4,24.1,24.6,84.87,970.0,4.7966,2022,7,2,183,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.93,23.13,4.07,4.88,80.62,79.07
2022-07-03,28.0,20.0,22.6,4.9,20.0,23.9,81.4,970.0,4.0721,2022,7,3,184,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.84,23.08,4.63,4.76,80.9,79.29
2022-07-04,25.2,20.3,21.8,1.7,29.2,22.1,83.42,970.0,3.8208,2022,7,4,185,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.66,22.99,4.8,4.5,81.87,79.55
2022-07-05,24.0,19.8,21.3,10.3,27.2,21.9,84.1,970.0,3.5762,2022,7,5,186,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.43,22.9,6.13,4.34,82.87,79.81
2022-07-06,24.9,19.7,21.6,3.6,25.9,22.4,81.81,970.0,2.635,2022,7,6,187,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.29,22.83,6.21,4.22,83.2,79.98
2022-07-07,24.1,19.8,21.3,15.2,24.5,22.2,83.8,970.0,3.1642,2022,7,7,188,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.13,22.77,6.49,4.68,83.35,80.23
2022-07-08,26.1,19.5,22.1,1.4,31.1,22.1,82.37,970.0,3.9317,2022,7,8,189,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.01,22.72,5.79,4.71,83.11,80.47
2022-07-09,23.7,19.5,21.0,11.4,27.7,21.4,83.41,970.0,3.1046,2022,7,9,190,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,21.67,22.62,6.93,5.07,82.9,80.91
2022-07-10,25.0,19.5,21.4,4.1,30.1,21.9,80.17,970.0,3.5081,2022,7,10,191,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.5,22.54,6.81,5.14,82.73,81.16
2022-07-11,24.1,19.3,21.0,5.0,27.8,21.2,80.01,970.0,2.8495,2022,7,11,192,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.39,22.46,7.29,5.26,82.24,81.47
2022-07-12,26.1,19.0,22.1,0.9,32.0,21.6,80.38,970.0,4.7652,2022,7,12,193,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.5,22.43,5.94,4.92,81.71,81.76
2022-07-13,26.2,19.7,21.8,3.3,32.8,21.3,78.86,970.0,3.7022,2022,7,13,194,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.53,22.37,5.9,5.03,81.29,81.93
2022-07-14,26.2,19.6,22.1,5.3,34.8,21.4,78.31,970.0,3.4697,2022,7,14,195,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.64,22.33,4.49,4.81,80.5,81.93
2022-07-15,27.0,19.7,22.8,1.7,29.2,22.6,76.98,970.0,4.0687,2022,7,15,196,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.74,22.32,4.53,4.85,79.73,81.81
2022-07-16,27.1,19.6,22.3,7.2,29.0,23.1,80.63,970.0,3.9778,2022,7,16,197,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,21.93,22.29,3.93,4.75,79.33,81.7
2022-07-17,27.7,19.8,22.6,5.0,27.0,23.5,81.89,970.0,4.1066,2022,7,17,198,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.1,22.29,4.06,4.66,79.58,81.6
2022-07-18,26.8,20.0,22.1,5.0,22.1,23.8,82.1,970.0,3.397,2022,7,18,199,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.26,22.28,4.06,4.65,79.88,81.45
2022-07-19,27.5,18.9,22.5,1.8,17.7,24.5,82.54,970.0,5.963,2022,7,19,200,Southwest Monsoon,Normal,Light,Medium,0,0,1,0,22.31,22.27,4.19,4.61,80.19,81.33
2022-07-20,28.6,19.8,23.1,18.6,12.2,25.9,81.67,970.0,5.4278,2022,7,20,201,Southwest Monsoon,Normal,Moderate,Medium,0,0,1,0,22.5,22.27,6.37,5.17,80.59,81.4
