date,pm25,pm10,no2,so2,co,o3,aqi,aqi_class,aqi_7d_avg,year,month,season
2022-12-29,23.575,34.50833333333333,28.9875,6.1875,0.4935833333333333,54.25,44.458333333333336,Good,47.2,2022,12,Winter
2022-12-30,22.204166666666666,32.4125,30.8625,6.404166666666666,0.488875,59.41666666666666,52.083333333333336,Moderate,44.4,2022,12,Winter
2022-12-31,33.237500000000004,48.07916666666667,41.329166666666666,9.129166666666666,0.7406666666666667,59.708333333333336,55.375,Moderate,42.2,2022,12,Winter
2023-01-01,35.74583333333333,51.675,34.90833333333333,7.754166666666666,0.5417083333333333,73.125,69.95833333333333,Moderate,42.5,2023,1,Winter
2023-01-02,29.554166666666664,43.3,23.729166666666668,12.3375,0.423875,84.70833333333333,66.125,Moderate,48.4,2023,1,Winter
2023-01-03,28.354166666666668,42.96666666666667,23.7875,6.745833333333334,0.4154583333333333,75.83333333333333,63.29166666666666,Moderate,54.2,2023,1,Winter
2023-01-04,27.8625,42.86666666666667,16.591666666666665,6.633333333333333,0.3644583333333333,84.0,62.083333333333336,Moderate,59.1,2023,1,Winter
2023-01-05,26.745833333333334,41.96666666666667,14.454166666666666,6.683333333333334,0.3652083333333333,91.08333333333331,61.41666666666666,Moderate,61.5,2023,1,Winter
2023-01-06,32.18333333333333,48.85833333333333,14.779166666666669,4.391666666666667,0.4093333333333333,85.875,63.375,Moderate,63.1,2023,1,Winter
2023-01-07,32.8375,49.09583333333333,20.579166666666666,4.0,0.4541666666666666,75.95833333333333,66.125,Moderate,64.6,2023,1,Winter
2023-01-08,52.46666666666667,76.60000000000001,25.89583333333333,6.583333333333333,0.5975,87.20833333333333,72.16666666666667,Moderate,64.9,2023,1,Winter
2023-01-09,38.37083333333333,56.47916666666666,28.354166666666668,8.9625,0.576875,80.83333333333333,79.25,Moderate,66.8,2023,1,Winter
2023-01-10,30.85833333333333,47.05416666666667,18.566666666666663,9.4375,0.413125,83.29166666666667,67.375,Moderate,67.4,2023,1,Winter
2023-01-11,31.0125,46.275,19.08333333333333,12.416666666666666,0.4039583333333333,77.66666666666667,65.04166666666667,Moderate,67.8,2023,1,Winter
2023-01-12,30.558333333333334,45.25416666666666,19.54583333333333,14.125,0.4177916666666666,87.70833333333333,64.375,Moderate,68.2,2023,1,Winter
2023-01-13,33.42916666666667,49.5125,17.779166666666665,15.179166666666667,0.4195833333333333,90.52083333333331,64.79166666666667,Moderate,68.4,2023,1,Winter
2023-01-14,33.166666666666664,48.84583333333333,18.133333333333333,14.854166666666666,0.4072916666666666,93.33333333333331,66.45833333333333,Moderate,68.5,2023,1,Winter
2023-01-15,31.42083333333333,45.770833333333336,16.183333333333334,14.9,0.3658333333333333,82.58333333333333,66.20833333333333,Moderate,67.6,2023,1,Winter
2023-01-16,29.9875,43.63333333333333,13.341666666666669,14.55,0.332125,89.125,65.0,Moderate,65.6,2023,1,Winter
2023-01-17,25.4,37.520833333333336,11.554166666666667,13.891666666666666,0.3,85.16666666666667,62.25,Moderate,64.9,2023,1,Winter
2023-01-18,24.17083333333333,36.32083333333333,17.979166666666668,8.879166666666666,0.3324166666666666,83.125,55.333333333333336,Moderate,63.5,2023,1,Winter
2023-01-19,29.34583333333333,44.69583333333333,21.52916666666667,10.325,0.3919583333333333,85.0,61.41666666666666,Moderate,63.1,2023,1,Winter
2023-01-20,33.395833333333336,51.71666666666667,16.033333333333335,8.700000000000001,0.3541666666666667,86.625,63.708333333333336,Moderate,62.9,2023,1,Winter
2023-01-21,29.85,44.9875,15.279166666666669,6.1000000000000005,0.3647083333333333,84.875,67.75,Moderate,63.1,2023,1,Winter
2023-01-22,23.179166666666664,34.7,12.708333333333334,4.575,0.3194166666666667,89.66666666666667,56.708333333333336,Moderate,61.7,2023,1,Winter
2023-01-23,30.90833333333333,47.53333333333333,13.525,7.579166666666667,0.3932083333333333,81.75,61.29166666666666,Moderate,61.2,2023,1,Winter
2023-01-24,20.579166666666666,31.2625,13.395833333333334,6.995833333333334,0.2933333333333333,76.41666666666667,56.66666666666666,Moderate,60.4,2023,1,Winter
2023-01-25,21.491666666666664,33.291666666666664,14.908333333333331,8.633333333333333,0.3098333333333333,86.16666666666667,45.625,Good,59.0,2023,1,Winter
2023-01-26,29.704166666666666,45.5375,19.2,9.004166666666666,0.3782083333333333,86.58333333333333,57.54166666666666,Moderate,58.5,2023,1,Winter
2023-01-27,33.0375,50.41666666666666,13.058333333333332,9.904166666666669,0.3425416666666667,89.20833333333333,66.66666666666667,Moderate,58.9,2023,1,Winter
2023-01-28,27.183333333333334,40.00833333333333,10.904166666666669,8.945833333333333,0.2914583333333333,85.25,61.875,Moderate,58.1,2023,1,Winter
2023-01-29,27.3875,42.25416666666667,8.595833333333333,7.5,0.3140833333333333,84.10416666666666,63.29166666666666,Moderate,59.0,2023,1,Winter
2023-01-30,27.65,42.29166666666666,9.808333333333334,9.4375,0.3795,82.95833333333333,61.833333333333336,Moderate,59.1,2023,1,Winter
2023-01-31,23.6625,35.34583333333333,7.320833333333333,5.041666666666667,0.3427916666666666,87.83333333333333,56.875,Moderate,59.1,2023,1,Winter
2023-02-01,29.6625,44.95,10.6375,8.237499999999999,0.3525833333333333,86.88888888888889,60.29166666666666,Moderate,61.2,2023,2,Winter
2023-02-02,24.695833333333336,37.87083333333333,11.079166666666666,8.9125,0.3355833333333333,85.94444444444444,62.333333333333336,Moderate,61.9,2023,2,Winter
2023-02-03,23.679166666666664,37.4375,13.204166666666666,4.866666666666666,0.3385416666666667,85.0,58.083333333333336,Moderate,60.7,2023,2,Winter
2023-02-04,26.1125,39.6375,17.020833333333332,5.283333333333333,0.346125,82.58333333333333,55.625,Moderate,59.8,2023,2,Winter
2023-02-05,30.604166666666668,46.2375,19.84583333333333,10.429166666666667,0.400625,84.3125,64.625,Moderate,60.0,2023,2,Winter
2023-02-06,35.30416666666667,52.4875,30.370833333333334,14.85,0.6224583333333333,86.04166666666667,64.41666666666667,Moderate,60.3,2023,2,Winter
2023-02-07,40.2125,59.42916666666667,32.61666666666667,11.570833333333333,0.6312083333333334,85.94551282051283,68.20833333333333,Moderate,61.9,2023,2,Winter
2023-02-08,39.7875,58.52916666666667,23.25,10.45,0.4550416666666666,85.84935897435898,74.0,Moderate,63.9,2023,2,Winter
2023-02-09,34.625,51.083333333333336,16.995833333333334,11.795833333333334,0.3967916666666666,85.75320512820514,70.70833333333333,Moderate,65.1,2023,2,Winter
2023-02-10,28.4625,41.625,14.516666666666666,8.620833333333334,0.3459583333333333,85.65705128205128,65.125,Moderate,66.1,2023,2,Winter
2023-02-11,31.629166666666663,45.87083333333334,12.4,14.733333333333334,0.3414999999999999,85.56089743589745,63.91666666666666,Moderate,67.3,2023,2,Winter
2023-02-12,29.54583333333333,42.82083333333333,9.75,11.545833333333334,0.3059166666666666,85.46474358974359,65.66666666666667,Moderate,67.4,2023,2,Winter
2023-02-13,27.266666666666666,39.4125,7.829166666666667,13.7625,0.2912083333333333,85.36858974358975,63.375,Moderate,67.3,2023,2,Winter
2023-02-14,28.116666666666664,40.85,9.533333333333331,13.45,0.299,85.2724358974359,62.875,Moderate,66.5,2023,2,Winter
2023-02-15,27.67083333333333,40.00833333333333,8.9,11.570833333333333,0.3007916666666667,85.17628205128206,62.79166666666666,Moderate,64.9,2023,2,Winter
2023-02-16,29.183333333333334,42.833333333333336,7.545833333333333,14.254166666666668,0.3082916666666667,85.0801282051282,62.91666666666666,Moderate,63.8,2023,2,Winter
2023-02-17,27.53333333333333,40.93333333333333,8.529166666666667,10.275,0.2956249999999999,84.98397435897436,62.583333333333336,Moderate,63.4,2023,2,Winter
2023-02-18,29.404166666666665,43.85416666666666,9.458333333333334,9.375,0.2959583333333333,84.88782051282051,62.75,Moderate,63.3,2023,2,Winter
2023-02-19,19.95833333333333,29.616666666666664,8.545833333333333,9.733333333333333,0.2479166666666666,84.79166666666667,54.25,Moderate,61.6,2023,2,Winter
2023-02-20,23.191666666666663,34.016666666666666,13.2125,9.554166666666667,0.3020416666666666,85.02708333333334,49.54166666666666,Good,59.7,2023,2,Winter
2023-02-21,28.745833333333334,41.85,9.541666666666666,11.741666666666667,0.3162916666666667,85.2625,60.458333333333336,Moderate,59.3,2023,2,Winter
2023-02-22,32.354166666666664,47.05,7.520833333333333,11.633333333333333,0.31675,85.49791666666667,65.54166666666667,Moderate,59.7,2023,2,Winter
2023-02-23,29.15,42.454166666666666,7.816666666666666,10.0625,0.3037916666666667,85.73333333333333,66.16666666666667,Moderate,60.2,2023,2,Winter
2023-02-24,22.75,33.454166666666666,9.5375,9.208333333333334,0.275875,85.96875,59.0,Moderate,59.7,2023,2,Winter
2023-02-25,22.15,32.27916666666667,7.616666666666667,9.779166666666669,0.2530833333333333,86.20416666666667,52.29166666666666,Moderate,58.2,2023,2,Winter
2023-02-26,24.9875,36.21666666666667,6.179166666666667,12.616666666666667,0.2689166666666666,86.43958333333333,58.91666666666666,Moderate,58.8,2023,2,Winter
2023-02-27,22.633333333333336,33.12083333333333,8.104166666666666,10.716666666666669,0.2979166666666666,86.675,59.0,Moderate,60.2,2023,2,Winter
2023-02-28,27.5375,40.4375,6.25,10.470833333333331,0.367125,86.91041666666666,55.208333333333336,Moderate,59.4,2023,2,Winter
2023-03-01,27.4,41.079166666666666,5.620833333333334,8.158333333333333,0.3515,87.14583333333334,63.083333333333336,Moderate,59.1,2023,3,Summer
2023-03-02,21.120833333333334,31.429166666666664,6.029166666666666,9.4375,0.275125,87.38125000000001,58.708333333333336,Moderate,58.0,2023,3,Summer
2023-03-03,26.3,38.6125,6.95,12.304166666666667,0.2887083333333333,87.61666666666667,57.25,Moderate,57.8,2023,3,Summer
2023-03-04,23.441666666666663,34.40833333333333,6.3125,8.295833333333333,0.2614166666666667,87.85208333333334,57.16666666666666,Moderate,58.5,2023,3,Summer
2023-03-05,28.429166666666664,41.9875,8.616666666666667,11.970833333333331,0.2965833333333333,88.0875,60.91666666666666,Moderate,58.8,2023,3,Summer
2023-03-06,19.85,29.304166666666664,8.008333333333333,10.391666666666667,0.2537083333333333,88.32291666666667,55.91666666666666,Moderate,58.3,2023,3,Summer
2023-03-07,22.09166666666667,32.5875,9.2375,10.929166666666667,0.2665,88.55833333333334,43.54166666666666,Good,56.7,2023,3,Summer
2023-03-08,21.320833333333333,32.166666666666664,7.229166666666667,11.170833333333334,0.2725833333333333,88.79375,45.79166666666666,Good,54.2,2023,3,Summer
2023-03-09,30.70833333333333,45.083333333333336,8.125,12.4,0.3481666666666667,89.02916666666667,55.25,Moderate,53.7,2023,3,Summer
2023-03-10,32.25833333333333,47.46666666666667,8.295833333333333,12.379166666666668,0.3376666666666666,89.26458333333333,65.58333333333333,Moderate,54.9,2023,3,Summer
2023-03-11,34.5625,51.26666666666667,14.291666666666666,12.2,0.3474583333333333,89.5,68.0,Moderate,56.4,2023,3,Summer
2023-03-12,25.5125,38.25,13.6875,7.8125,0.3407083333333333,76.75,64.20833333333333,Moderate,56.9,2023,3,Summer
2023-03-13,34.90416666666667,51.458333333333336,9.65,8.362499999999999,0.40625,93.125,63.208333333333336,Moderate,57.9,2023,3,Summer
2023-03-14,36.329166666666666,53.51666666666667,8.866666666666667,11.616666666666667,0.4570416666666666,90.26041666666667,68.75,Moderate,61.5,2023,3,Summer
2023-03-15,35.71666666666667,52.833333333333336,7.958333333333333,9.833333333333334,0.4139583333333334,87.39583333333334,67.20833333333333,Moderate,64.6,2023,3,Summer
2023-03-16,47.54166666666666,70.7375,9.9125,17.5125,0.462,84.53125,74.41666666666667,Moderate,67.3,2023,3,Summer
2023-03-17,34.05833333333333,50.73333333333333,19.1375,8.933333333333334,0.4225833333333333,81.66666666666667,73.625,Moderate,68.5,2023,3,Summer
2023-03-18,23.45,35.22083333333333,15.070833333333333,6.5625,0.34425,81.33333333333333,59.208333333333336,Moderate,67.2,2023,3,Summer
2023-03-19,27.691666666666663,41.09583333333333,22.6875,5.6125,0.4435416666666666,77.20833333333333,61.208333333333336,Moderate,66.8,2023,3,Summer
2023-03-20,23.90416666666667,35.8375,25.15,5.329166666666667,0.4584999999999999,64.5,60.29166666666666,Moderate,66.4,2023,3,Summer
2023-03-21,23.008333333333336,34.479166666666664,30.27916666666667,6.4,0.5295833333333334,68.54166666666667,50.79166666666666,Very Poor,63.8,2023,3,Summer
2023-03-22,35.42916666666667,51.87083333333334,41.3875,10.183333333333334,0.7919999999999999,81.125,63.375,Moderate,63.3,2023,3,Summer
2023-03-23,32.295833333333334,47.57916666666667,36.7625,8.491666666666667,0.6609166666666667,79.54166666666667,68.79166666666667,Moderate,62.5,2023,3,Summer
2023-03-24,24.15833333333333,36.61666666666667,20.15833333333333,8.054166666666667,0.397375,84.77083333333334,62.66666666666666,Moderate,60.9,2023,3,Summer
2023-03-25,31.39583333333333,46.66666666666666,25.620833333333334,8.075000000000001,0.4473333333333333,90.0,61.125,Moderate,61.2,2023,3,Summer
2023-03-26,38.5875,57.0,21.26666666666667,8.704166666666667,0.4212499999999999,90.3125,69.16666666666667,Moderate,62.3,2023,3,Summer
2023-03-27,36.04166666666666,52.78333333333333,30.47083333333333,9.5875,0.6866249999999999,90.625,68.625,Moderate,63.5,2023,3,Summer
2023-03-28,40.454166666666666,58.6375,42.69166666666666,13.954166666666666,0.71625,90.9375,73.58333333333333,Moderate,66.8,2023,3,Summer
2023-03-29,35.291666666666664,51.43333333333334,28.725,12.58125,0.4807916666666667,91.25,67.66666666666667,Moderate,67.4,2023,3,Summer
2023-03-30,46.958333333333336,68.39583333333333,40.46666666666667,11.208333333333334,0.6677083333333332,89.41666666666667,73.75,Moderate,68.1,2023,3,Summer
2023-03-31,41.63333333333333,60.9875,30.570833333333336,9.85,0.6238750000000001,82.95833333333334,73.95833333333333,Moderate,69.7,2023,3,Summer
2023-04-01,35.041666666666664,50.97916666666666,41.99583333333333,12.004166666666668,0.6797916666666667,76.5,73.25,Moderate,71.4,2023,4,Summer
2023-04-02,27.058333333333334,39.55416666666667,30.6875,6.9375,0.4867916666666667,89.95833333333333,64.33333333333333,Moderate,70.7,2023,4,Summer
2023-04-03,23.741666666666664,34.729166666666664,17.425,8.0,0.3643333333333333,89.56666666666666,60.958333333333336,Moderate,69.6,2023,4,Summer
2023-04-04,35.15416666666667,51.49166666666667,20.254166666666663,10.6875,0.395875,89.175,63.5,Moderate,68.2,2023,4,Summer
2023-04-05,35.25833333333333,51.67083333333333,18.9875,11.1375,0.4025,88.78333333333333,69.375,Moderate,68.4,2023,4,Summer
2023-04-06,33.18333333333333,48.41666666666666,25.258333333333336,10.3875,0.4440833333333333,88.39166666666667,66.33333333333333,Moderate,67.4,2023,4,Summer
2023-04-07,25.84166666666667,38.075,17.358333333333334,15.654166666666669,0.3280416666666667,88.0,64.29166666666667,Moderate,66.0,2023,4,Summer
2023-04-08,21.916666666666668,33.050000000000004,15.8625,7.041666666666667,0.30475,85.45833333333333,57.79166666666666,Moderate,63.8,2023,4,Summer
2023-04-09,19.4875,29.254166666666663,14.2625,5.825,0.2895,85.0,46.75,Good,61.3,2023,4,Summer
2023-04-10,15.754166666666668,23.629166666666663,12.766666666666667,4.070833333333334,0.2525416666666666,65.70833333333333,35.625,Good,57.7,2023,4,Summer
2023-04-11,17.666666666666668,26.3,11.4,6.016666666666667,0.2631666666666666,82.41666666666667,40.958333333333336,Good,54.4,2023,4,Summer
2023-04-12,17.641666666666666,25.7875,8.729166666666666,6.7875000000000005,0.2361666666666666,83.37083333333334,44.833333333333336,Good,50.9,2023,4,Summer
2023-04-13,21.33333333333333,30.9625,9.7,9.104166666666666,0.2611666666666666,84.325,48.25,Good,48.4,2023,4,Summer
2023-04-14,25.95,37.69583333333333,10.675,11.73125,0.2850416666666667,85.27916666666667,56.54166666666666,Moderate,47.2,2023,4,Summer
2023-04-15,29.675,42.96666666666667,11.966666666666669,14.358333333333334,0.3250416666666667,86.23333333333333,62.458333333333336,Moderate,47.9,2023,4,Summer
2023-04-16,28.183333333333334,41.04583333333333,10.166666666666666,12.0375,0.289375,87.1875,64.75,Moderate,50.5,2023,4,Summer
2023-04-17,29.025,42.05416666666667,9.629166666666666,14.220833333333331,0.3094166666666667,88.14166666666665,63.91666666666666,Moderate,54.5,2023,4,Summer
2023-04-18,25.475,37.02916666666667,8.991666666666667,14.975,0.3029583333333333,89.09583333333332,62.583333333333336,Moderate,57.6,2023,4,Summer
2023-04-19,33.81666666666667,49.10833333333333,10.529166666666669,16.241666666666667,0.3666666666666667,90.04999999999998,63.083333333333336,Moderate,60.2,2023,4,Summer
2023-04-20,40.016666666666666,58.00416666666666,13.795833333333334,13.829166666666666,0.4390833333333333,91.00416666666665,69.33333333333333,Moderate,63.2,2023,4,Summer
2023-04-21,38.97083333333333,56.9625,34.24583333333333,11.366666666666667,0.6776666666666666,91.95833333333331,71.875,Moderate,65.4,2023,4,Summer
2023-04-22,44.4125,64.53750000000001,43.02916666666667,8.304166666666667,0.8125,89.56249999999999,71.875,Moderate,66.8,2023,4,Summer
2023-04-23,39.025,56.9625,20.354166666666668,8.341666666666667,0.517125,87.16666666666666,77.29166666666667,Moderate,68.6,2023,4,Summer
2023-04-24,31.5,45.99166666666667,7.491666666666667,9.708333333333334,0.345875,84.77083333333333,67.95833333333333,Moderate,69.1,2023,4,Summer
2023-04-25,27.1125,40.18333333333333,9.579166666666667,16.099999999999998,0.2715833333333333,82.375,62.04166666666666,Moderate,69.1,2023,4,Summer
2023-04-26,28.195833333333336,41.85833333333333,17.220833333333335,12.820833333333333,0.33025,76.08333333333333,62.66666666666666,Moderate,69.0,2023,4,Summer
2023-04-27,25.425,38.7,11.516666666666666,12.395833333333334,0.2927083333333333,85.54166666666667,60.79166666666666,Moderate,67.8,2023,4,Summer
2023-04-28,25.29583333333333,38.78333333333333,15.145833333333334,17.775000000000002,0.3083333333333333,74.95833333333333,61.583333333333336,Moderate,66.3,2023,4,Summer
2023-04-29,22.25,33.00833333333333,15.616666666666667,11.029166666666669,0.3252916666666666,71.58333333333333,49.375,Good,63.1,2023,4,Summer
2023-04-30,24.554166666666664,35.854166666666664,17.279166666666665,10.425,0.3479166666666666,69.83333333333333,58.0,Moderate,60.3,2023,4,Summer
